% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.891	1	7	90	2	29	28	549	0	0	0
0.891	1	7	90	2	29	28	549	0	0	1
0.892	1	4	90	3	78	28	549	0	0	0
0.892	1	4	90	3	78	28	549	0	0	1
0.893	1	9	90	4	39	28	549	0	0	0
0.893	1	9	90	4	39	28	549	0	0	1
0.894	1	12	90	5	82	28	549	0	0	0
0.894	1	12	90	5	82	28	549	0	0	1
0.895	1	2	90	6	50	28	549	0	0	0
0.895	1	2	90	6	50	28	549	0	0	1
0.896	1	14	90	7	1	28	549	0	0	0
0.896	1	14	90	7	1	28	549	0	0	1
0.897	1	1	90	8	87	28	549	0	0	0
0.897	1	1	90	8	87	28	549	0	0	1
0.898	1	11	90	9	58	28	549	0	0	0
0.898	1	11	90	9	58	28	549	0	0	1
0.899	1	15	90	10	12	28	549	0	0	0
0.899	1	15	90	10	12	28	549	0	0	1
